City,BHK,Location,Price,Area (sqft),Property Type,Furnishing,Property Facing,overlooking,Bathroom,Balcony,Tenant Preferred,Availability
Pune,1,Mundhwa,9000,450,Flat,Semi-Furnished,West,Main Road,1,1,Bachelors/Family,Immediately
Pune,3,Balewadi,45000,1500,Flat,Unfurnished,East,"Pool, Garden/Park, Main Road",3,3,Bachelors/Family,Immediately
Pune,3,Balewadi,42000,1250,Flat,Furnished,East,"Garden/Park, Pool",3,2,Family,Immediately
Pune,3,Baner,40000,1150,Flat,Unfurnished,East,"Garden/Park, Pool",2,2,Bachelors/Family,Immediately
Pune,1,Mundhwa,24000,500,Flat,Furnished,East,"Garden/Park, Main Road",1,1,Family,Immediately
Pune,3,Koregaon Park,110000,1550,Flat,Furnished,North,Garden/Park,4,2,Family,Immediately
Pune,3,NIBM Road,45000,1250,Flat,Unfurnished,East,"Garden/Park, Pool",3,2,Bachelors,Immediately
Pune,2,NIBM Road,30000,820,Flat,Unfurnished,East,"Garden/Park, Pool",2,2,Family,Immediately
Pune,1,Wagholi,16000,550,Flat,Unfurnished,East,"Garden/Park, Pool, Main Road",2,2,Bachelors/Family,Immediately
Pune,3,Balewadi,40000,1110,Flat,Semi-Furnished,East,Main Road,3,1,Bachelors/Family,Immediately
Pune,2,Kharadi,20000,750,Flat,Unfurnished,East,Main Road,2,1,Bachelors/Family,Immediately
Pune,3,Bavdhan,32000,1265,Flat,Unfurnished,East,"Garden/Park, Pool, Main Road",3,2,Family,Immediately
Pune,3,Wagholi,23500,948,Flat,Semi-Furnished,East,"Garden/Park, Pool, Main Road",2,1,Bachelors/Family,Immediately
Pune,3,Pimple Saudagar,40000,1800,Villa,Semi-Furnished,East,Main Road,3,2,Family,Immediately
Pune,3,Balewadi,42000,1200,Flat,Furnished,East,Garden/Park,3,2,Family,Immediately
Pune,2,Bavdhan,35000,850,Flat,Furnished,East,"Pool, Garden/Park, Main Road",2,3,Bachelors/Family,Immediately
Pune,4,Pimple Saudagar,42000,1680,Flat,Unfurnished,East,Garden/Park,4,2,Family,Immediately
Pune,2,Kharadi,42000,950,Flat,Unfurnished,East,Garden/Park,2,1,Bachelors/Family,Immediately
Pune,2,Hadapsar,30000,710,Flat,Semi-Furnished,East,Main Road,2,2,Bachelors/Family,Immediately
Pune,2,Kharadi,31000,650,Flat,Unfurnished,East,"Garden/Park, Pool, Main Road",2,1,Bachelors/Family,Immediately
Pune,2,Kharadi,30000,780,Flat,Semi-Furnished,East,Main Road,2,1,Family,Immediately
Chennai,3,Perungudi,120000,1616,Flat,Semi-Furnished,South,Main Road,3,2,Family,Immediately
Chennai,2,Sholinganallur,33000,1147,Flat,Semi-Furnished,North,Garden/Park,2,1,Family,From Mar '26
Chennai,3,Vadapalani,80000,1923,Flat,Unfurnished,East,Main Road,3,1,Family,From Feb '26
Chennai,3,Perungudi,50000,1800,Flat,Semi-Furnished,East,Main Road,4,2,Family,Immediately
Chennai,3,Perungudi,95000,1800,Flat,Furnished,East,Main Road,3,1,Bachelors/Family,Immediately
Chennai,4,Perungudi,65000,2301,Flat,Semi-Furnished,West,"Garden/Park, Main Road",4,1,Bachelors/Family,Immediately
Chennai,1,Perungudi,8200,700,House,Unfurnished,East,Main Road,1,2,Family,Immediately
Chennai,3,Perungudi,26000,1250,Flat,Semi-Furnished,East,Main Road,3,2,Family,From Feb '26
Chennai,2,Perungudi,28000,1100,Flat,Unfurnished,East,Main Road,2,1,Bachelors/Family,Immediately
Chennai,2,Perungudi,25000,845,Flat,Semi-Furnished,East,Main Road,2,1,Bachelors,From May '26
Chennai,2,Thiruvanmiyur,32500,880,House,Semi-Furnished,West,Main Road,2,1,Bachelors,Immediately
Chennai,3,Perungudi,50000,1859,Flat,Furnished,South,Main Road,3,1,Bachelors,Immediately
Chennai,3,Perungudi,68000,1650,Flat,Unfurnished,East,Main Road,3,2,Bachelors,Immediately
Chennai,3,Perungudi,35000,2000,House,Semi-Furnished,West,"Garden/Park, Main Road",3,2,Bachelors,Immediately
Chennai,3,Perungudi,75000,1250,Flat,Semi-Furnished,North - East,"Garden/Park, Main Road",3,1,Bachelors/Family,Immediately
Chennai,4,Perungudi,70000,2300,House,Semi-Furnished,East,Main Road,4,1,Bachelors/Family,Immediately
Chennai,4,Perungudi,120000,1800,Villa,Semi-Furnished,North,Garden/Park,3,1,Bachelors,Immediately
Chennai,3,Perungudi,67000,2400,Villa,Semi-Furnished,East,Main Road,4,3,Bachelors/Family,Immediately
Chennai,3,Perungudi,30000,1446,Flat,Semi-Furnished,West,Main Road,2,1,Bachelors,Immediately
Chennai,1,T Nagar,23000,780,House,Unfurnished,North,Main Road,1,1,Bachelors,Immediately
Chennai,3,Perungudi,13000,1500,Flat,Furnished,East,Main Road,3,2,Bachelors/Family,Immediately
Chennai,3,Anna Nagar,110000,2062,Flat,Furnished,East,"Garden/Park, Main Road",4,2,Bachelors/Family,Immediately
Chennai,3,Pallavaram,35000,1200,Flat,Semi-Furnished,East,Garden/Park,3,2,Bachelors,Immediately
Chennai,3,Perungudi,12000,1100,Flat,Semi-Furnished,East,Main Road,2,3,Family,Immediately
Chennai,3,Perungudi,27000,1245,Flat,Semi-Furnished,West,Main Road,2,1,Bachelors/Family,Immediately
Chennai,2,Perungudi,20000,720,House,Unfurnished,East,Main Road,1,1,Bachelors/Family,Immediately
Chennai,3,Perungudi,40000,1458,Flat,Semi-Furnished,North,Main Road,2,2,Bachelors/Family,Immediately
Chennai,3,Adyar,120000,1724,Flat,Furnished,East,Garden/Park,3,1,Bachelors/Family,From Feb '26
Chennai,2,Perungudi,20000,1050,House,Semi-Furnished,West,"Garden/Park, Main Road",2,1,Bachelors,Immediately
Chennai,4,Perungudi,55000,2400,Villa,Semi-Furnished,South,Main Road,4,2,Bachelors,Immediately
Chennai,2,Perungudi,38000,1200,Flat,Semi-Furnished,West,Main Road,2,1,Family,Immediately
Chennai,3,Perungudi,26000,1580,Flat,Semi-Furnished,East,"Garden/Park, Main Road",3,2,Family,Immediately
Chennai,2,Medavakkam,25000,1100,Flat,Furnished,East,Main Road,2,1,Bachelors/Family,Immediately
Chennai,2,Perungudi,25000,900,Flat,Semi-Furnished,East,Main Road,2,1,Family,Immediately
Chennai,3,Perungudi,35000,1020,Flat,Furnished,East,"Garden/Park, Pool",2,1,Bachelors,Immediately
Chennai,2,Perungudi,12000,800,House,Semi-Furnished,East,Main Road,2,1,Bachelors,Immediately
Chennai,2,Perungudi,13000,670,Flat,Unfurnished,East,Main Road,2,2,Bachelors/Family,Immediately
Chennai,4,OMR,43000,2306,Villa,Semi-Furnished,East,Main Road,3,1,Bachelors,Immediately
Chennai,3,Kelambakkam,26000,1350,House,Semi-Furnished,South,Main Road,2,2,Bachelors/Family,Immediately
Chennai,2,Perungudi,25000,800,Flat,Unfurnished,East,Main Road,2,1,Bachelors/Family,Immediately
Chennai,2,Thiruvanmiyur,27000,1250,Flat,Furnished,East,Main Road,2,1,Bachelors/Family,Immediately
Chennai,2,OMR,22000,1261,Flat,Semi-Furnished,North,"Garden/Park, Pool, Main Road",2,2,Bachelors/Family,Immediately
Chennai,3,OMR,50000,1500,Flat,Furnished,East,Garden/Park,3,1,Bachelors,From Feb '26
Chennai,1,OMR,22000,462,Flat,Furnished,East,Main Road,2,1,Bachelors/Family,Immediately
Chennai,2,Perungudi,27000,750,Flat,Furnished,East,Main Road,2,1,Bachelors,Immediately
Chennai,4,OMR,36000,2600,Villa,Semi-Furnished,East,Main Road,4,1,Bachelors/Family,Immediately
Chennai,1,Perungudi,25000,450,Flat,Furnished,North,Main Road,1,1,Bachelors/Family,From Jan '26
Chennai,2,Perungudi,30000,1100,House,Unfurnished,East,Main Road,2,1,Bachelors/Family,From Apr '26
Chennai,2,Velachery,20000,750,Flat,Unfurnished,East,Main Road,1,1,Family,Immediately
Chennai,2,Perungudi,10000,900,House,Semi-Furnished,East,Main Road,2,1,Bachelors/Family,From Feb '26
Chennai,3,Perungudi,55000,2300,Flat,Semi-Furnished,North,Main Road,3,1,Bachelors/Family,From Feb '26
Chennai,3,Perungudi,25000,918,Flat,Semi-Furnished,East,"Pool, Garden/Park, Main Road",2,1,Bachelors,Immediately
Chennai,3,Anna Nagar,50000,1800,Flat,Semi-Furnished,East,"Garden/Park, Main Road",3,1,Bachelors/Family,Immediately
Chennai,3,Perungudi,40000,1300,Villa,Furnished,East,Main Road,3,2,Bachelors,From Feb '26
Chennai,1,Nungambakkam,25000,450,Flat,Furnished,North,Main Road,1,1,Bachelors/Family,Immediately
Chennai,3,Anna Nagar,75000,2324,Villa,Semi-Furnished,North - East,Garden/Park,3,1,Bachelors/Family,Immediately
Chennai,3,Perungudi,23000,1100,House,Semi-Furnished,East,"Garden/Park, Main Road",2,1,Bachelors/Family,Immediately
Chennai,3,Perungudi,120000,1700,Flat,Semi-Furnished,South,"Garden/Park, Main Road",3,1,Bachelors/Family,Immediately
Chennai,4,Perungudi,80000,1800,Flat,Semi-Furnished,North - East,Main Road,4,3,Bachelors/Family,From Feb '26
Chennai,2,Perungudi,29000,667,Flat,Semi-Furnished,East,"Garden/Park, Main Road",2,1,Bachelors/Family,Immediately
Chennai,2,Perungudi,34000,1200,Flat,Semi-Furnished,East,"Garden/Park, Main Road",2,1,Bachelors/Family,Immediately
Chennai,2,Perungudi,66000,950,Flat,Semi-Furnished,North,Main Road,2,1,Bachelors/Family,Immediately
Chennai,2,Perungudi,90000,907,Flat,Semi-Furnished,North,"Garden/Park, Main Road",2,1,Bachelors,From Mar '26
Chennai,2,Perungudi,20000,750,Flat,Semi-Furnished,South,Main Road,2,1,Bachelors/Family,Immediately
Chennai,3,T Nagar,45000,1000,Flat,Semi-Furnished,West,Main Road,2,1,Family,Immediately
Chennai,2,Perungudi,20000,800,House,Semi-Furnished,South,"Garden/Park, Main Road",2,1,Bachelors/Family,Immediately
Chennai,2,Royapettah,40000,850,House,Furnished,North,"Garden/Park, Main Road",2,1,Bachelors,Immediately
Chennai,3,Perungudi,45000,1200,House,Semi-Furnished,South,Main Road,4,1,Bachelors,Immediately
Chennai,2,Perungudi,14000,1074,Flat,Unfurnished,North,Garden/Park,2,2,Bachelors/Family,Immediately
Chennai,3,Perungudi,120000,1300,Flat,Semi-Furnished,North,"Garden/Park, Main Road",3,2,Bachelors/Family,Immediately
Chennai,2,Perungudi,18000,700,Flat,Semi-Furnished,South,"Garden/Park, Main Road",2,1,Bachelors/Family,Immediately
Chennai,2,Tambaram,16000,900,House,Semi-Furnished,East,"Garden/Park, Main Road",2,1,Bachelors,Immediately
Chennai,2,Perungudi,23000,1190,Flat,Semi-Furnished,East,Main Road,2,1,Bachelors,Immediately
Chennai,3,Sholinganallur,40000,1560,House,Semi-Furnished,East,Main Road,3,1,Bachelors/Family,Immediately
Chennai,3,Perungudi,8500,1500,House,Furnished,East,Main Road,3,1,Bachelors,Immediately
Chennai,3,Perungudi,50000,1500,House,Unfurnished,East,Main Road,3,1,Bachelors/Family,Immediately
Chennai,3,Perungudi,16000,1025,Flat,Semi-Furnished,East,"Garden/Park, Pool, Main Road",3,1,Bachelors,Immediately
Chennai,1,Perungudi,9500,500,Flat,Furnished,East,Main Road,1,1,Bachelors,Immediately
Chennai,2,Perungudi,18000,1060,Flat,Furnished,East,Main Road,2,1,Bachelors/Family,Immediately
Chennai,1,Perungudi,14000,300,House,Unfurnished,East,Main Road,1,1,Bachelors/Family,Immediately
Chennai,3,Perungudi,57000,2200,Flat,Semi-Furnished,East,Main Road,3,3,Bachelors/Family,Immediately
Chennai,3,Perungudi,36000,1250,House,Semi-Furnished,South,Main Road,2,1,Bachelors/Family,Immediately
Chennai,2,Perungudi,20000,1250,House,Unfurnished,East,Main Road,2,1,Bachelors/Family,Immediately
Chennai,3,Perungudi,25000,1200,Flat,Unfurnished,East,Main Road,2,3,Bachelors/Family,Immediately
Chennai,1,Perungudi,25000,350,Flat,Furnished,East,Main Road,1,1,Bachelors/Family,Immediately
Chennai,2,Perungudi,7500,850,House,Unfurnished,East,Main Road,2,1,Bachelors/Family,Immediately
Chennai,2,Perungudi,30000,900,House,Semi-Furnished,East,Main Road,2,1,Bachelors/Family,Immediately
Chennai,1,Perungudi,23000,510,Flat,Furnished,South,"Garden/Park, Main Road",1,1,Bachelors,Immediately
Chennai,1,T Nagar,25000,750,Flat,Semi-Furnished,East,Main Road,1,1,Bachelors/Family,Immediately
Chennai,2,Nungambakkam,34000,740,Flat,Unfurnished,South,Main Road,2,1,Bachelors/Family,Immediately
Chennai,3,Thiruvanmiyur,60000,1580,Flat,Semi-Furnished,South,Main Road,3,1,Family,Immediately
Chennai,3,T Nagar,75000,1650,Flat,Semi-Furnished,East,Main Road,3,1,Bachelors,Immediately
Chennai,2,Perungudi,25000,1200,Flat,Semi-Furnished,East,Main Road,2,2,Bachelors,Immediately
Chennai,2,Egmore,50000,1095,Flat,Semi-Furnished,North,Main Road,2,1,Bachelors/Family,Immediately
Chennai,2,Perungudi,42000,1200,Flat,Semi-Furnished,South,Main Road,2,1,Bachelors,Immediately
Chennai,1,Perungudi,25000,400,Flat,Furnished,East,Main Road,1,1,Bachelors/Family,Immediately
Chennai,4,Perungudi,55000,1800,Flat,Semi-Furnished,East,Main Road,3,2,Bachelors/Family,Immediately
Chennai,3,Perungudi,85000,1300,Flat,Furnished,East,Garden/Park,3,1,Bachelors,Immediately
Chennai,2,Perungudi,20000,1200,House,Furnished,West,Main Road,2,2,Bachelors,Immediately
Chennai,1,Perungudi,13000,1200,House,Unfurnished,East,Main Road,1,1,Bachelors/Family,Immediately
Chennai,2,Perungudi,45000,1159,Flat,Semi-Furnished,East,Main Road,2,3,Bachelors,Immediately
Chennai,2,Perungudi,25000,800,Flat,Furnished,East,Main Road,2,1,Bachelors/Family,Immediately
Chennai,3,Perungudi,20000,1360,Flat,Semi-Furnished,East,Main Road,2,1,Bachelors/Family,Immediately
Chennai,3,Perungudi,35000,1300,House,Furnished,East,Main Road,2,1,Bachelors/Family,Immediately
Chennai,2,Perungudi,15000,1230,Flat,Unfurnished,East,Main Road,2,3,Bachelors/Family,Immediately
Chennai,1,Anna Nagar,7000,300,House,Semi-Furnished,East,Main Road,1,1,Bachelors/Family,Immediately
Chennai,1,Perungudi,25000,800,House,Semi-Furnished,East,Garden/Park,1,1,Bachelors/Family,Immediately
Chennai,3,Kelambakkam,25000,1450,Flat,Semi-Furnished,North,"Garden/Park, Main Road",3,2,Family,Immediately
Chennai,2,Sholinganallur,28000,1100,Flat,Semi-Furnished,East,"Garden/Park, Main Road",2,1,Bachelors/Family,Immediately
Chennai,2,Perungudi,18000,1000,House,Semi-Furnished,North,Main Road,2,1,Bachelors/Family,Immediately
Chennai,3,Sholinganallur,52000,1596,Flat,Furnished,East,Main Road,3,3,Bachelors,Immediately
Chennai,3,Anna Nagar,25000,1140,Flat,Semi-Furnished,North,Main Road,2,1,Family,Immediately
Chennai,3,Sholinganallur,25000,1100,Flat,Semi-Furnished,West,Main Road,3,1,Bachelors/Family,From Feb '26
Chennai,2,Perungudi,50000,1510,Flat,Furnished,East,Main Road,2,1,Bachelors/Family,Immediately
Chennai,3,Perungudi,130000,1200,Flat,Semi-Furnished,South,"Main Road, Garden/Park, Pool",3,2,Bachelors/Family,Immediately
Chennai,1,Perungudi,22000,500,Flat,Semi-Furnished,North,"Garden/Park, Pool, Main Road",1,1,Bachelors/Family,Immediately
Chennai,2,Perungudi,28000,800,Flat,Unfurnished,East,Main Road,2,1,Bachelors/Family,Immediately
Chennai,3,Perungudi,100000,2170,Flat,Semi-Furnished,South - East,Garden/Park,3,2,Bachelors/Family,Immediately
Chennai,3,Perungudi,35000,1885,House,Semi-Furnished,East,Main Road,3,1,Bachelors/Family,Immediately
Chennai,1,Perungudi,10000,3,House,Unfurnished,East,Main Road,1,1,Bachelors/Family,Immediately
Chennai,2,Perungudi,25000,700,House,Unfurnished,South - East,Garden/Park,2,1,Bachelors,Immediately
Chennai,2,Perungudi,15000,640,House,Unfurnished,East,Main Road,2,1,Bachelors/Family,Immediately
Chennai,3,Perungudi,23000,660,Villa,Semi-Furnished,East,"Garden/Park, Pool",3,1,Bachelors/Family,From Feb '26
Chennai,1,Perungudi,16000,600,House,Semi-Furnished,East,Main Road,1,1,Bachelors/Family,Immediately
Chennai,3,Perungudi,40000,1800,Flat,Semi-Furnished,North,"Garden/Park, Main Road",3,1,Bachelors/Family,Immediately
Chennai,4,Porur,30000,1450,Flat,Semi-Furnished,North,Garden/Park,4,3,Bachelors/Family,Immediately
Chennai,2,Perungudi,25000,1300,Villa,Unfurnished,East,Main Road,2,1,Bachelors/Family,Immediately
Chennai,2,Perungudi,15000,800,House,Semi-Furnished,North,Main Road,2,1,Bachelors,Immediately
Chennai,2,Adyar,45000,950,Flat,Semi-Furnished,North,Main Road,2,2,Family,Immediately
Chennai,3,Perungudi,30000,1300,House,Unfurnished,West,Pool,3,2,Bachelors/Family,Immediately
Chennai,3,Perungudi,30000,2408,Villa,Semi-Furnished,East,Main Road,3,1,Bachelors/Family,Immediately
Chennai,2,Perungudi,35000,900,Flat,Semi-Furnished,North - East,Main Road,2,1,Bachelors/Family,From Feb '26
Chennai,3,Egmore,130000,1650,Flat,Furnished,North - West,"Pool, Garden/Park",3,2,Bachelors/Family,Immediately
Chennai,3,Perungudi,40000,1300,Flat,Semi-Furnished,North,"Garden/Park, Pool, Main Road",2,1,Family,Immediately
Chennai,3,Perungudi,25000,200,Villa,Unfurnished,East,"Garden/Park, Main Road",3,2,Bachelors,From Feb '26
Chennai,3,Perungudi,55000,1000,Flat,Semi-Furnished,East,"Garden/Park, Main Road",2,1,Bachelors,Immediately
Chennai,3,Pallavaram,38000,1400,Flat,Unfurnished,East,Main Road,3,3,Family,From Feb '26
Chennai,3,Kodambakkam,40000,1450,Flat,Furnished,East,"Garden/Park, Main Road",4,3,Bachelors,Immediately
Chennai,3,Perungudi,65000,1350,Flat,Semi-Furnished,North,Main Road,3,1,Family,Immediately
Chennai,3,Perungudi,35000,1177,Flat,Semi-Furnished,South,Garden/Park,3,3,Bachelors/Family,Immediately
Chennai,2,Tambaram,15000,830,House,Semi-Furnished,East,Main Road,2,1,Bachelors/Family,Immediately
Chennai,3,Perungudi,55000,2075,Villa,Semi-Furnished,East,Main Road,3,1,Bachelors/Family,Immediately
Chennai,2,Perungudi,26000,1500,Villa,Semi-Furnished,North,Garden/Park,2,2,Bachelors,Immediately
Chennai,1,Perungudi,20000,651,Flat,Semi-Furnished,North,Garden/Park,1,1,Bachelors/Family,Immediately
Chennai,2,Perungudi,28000,900,Flat,Unfurnished,East,Main Road,2,1,Bachelors/Family,Immediately
Chennai,1,Perungudi,9100,495,House,Semi-Furnished,South,Main Road,1,1,Bachelors/Family,Immediately
Chennai,2,Perungudi,20000,1250,House,Semi-Furnished,East,Main Road,2,2,Bachelors,Immediately
Chennai,2,Perungudi,51000,1166,Flat,Furnished,East,Pool,2,1,Family,Immediately
Chennai,3,T Nagar,50000,1800,Flat,Unfurnished,East,Main Road,3,1,Bachelors/Family,Immediately
Chennai,3,Perungudi,25000,1051,Flat,Semi-Furnished,East,Main Road,3,1,Bachelors/Family,Immediately
Chennai,2,Perungudi,20000,800,House,Unfurnished,East,Main Road,2,1,Bachelors/Family,Immediately
Chennai,2,Perungudi,12000,700,Flat,Semi-Furnished,East,Main Road,2,1,Bachelors,Immediately
Chennai,2,Perungudi,22000,960,Flat,Semi-Furnished,South,Main Road,2,1,Bachelors/Family,Immediately
Chennai,3,Medavakkam,36000,1700,Villa,Semi-Furnished,East,"Garden/Park, Main Road",3,1,Bachelors/Family,Immediately
Chennai,2,Perungudi,25000,1100,Villa,Semi-Furnished,South,"Garden/Park, Main Road",2,1,Bachelors/Family,Immediately
Chennai,2,Perungudi,18000,1050,Flat,Semi-Furnished,East,Main Road,2,1,Bachelors/Family,Immediately
Chennai,4,Perungudi,45000,2100,Villa,Semi-Furnished,East,"Garden/Park, Main Road",3,1,Bachelors,Immediately
Chennai,2,Perungudi,28000,775,Flat,Semi-Furnished,South,"Garden/Park, Main Road",2,1,Bachelors,Immediately
Chennai,2,Perungudi,30000,1900,Flat,Furnished,East,Main Road,2,1,Bachelors,Immediately
Chennai,2,Perungudi,12500,600,House,Semi-Furnished,North,"Garden/Park, Main Road",2,1,Bachelors,Immediately
Chennai,2,Porur,21000,700,House,Semi-Furnished,West,Garden/Park,2,1,Bachelors/Family,Immediately
Chennai,3,Perungudi,47000,1000,Flat,Furnished,East,Main Road,2,1,Bachelors/Family,Immediately
Chennai,3,Porur,32000,2100,House,Semi-Furnished,East,Garden/Park,3,1,Bachelors,Immediately
Chennai,3,Perungudi,16000,1100,House,Furnished,East,Garden/Park,2,1,Bachelors,Immediately
Chennai,3,Adyar,75000,1900,Flat,Semi-Furnished,East,Main Road,3,1,Bachelors,Immediately
Chennai,2,Perungudi,46000,1100,Flat,Semi-Furnished,North,"Garden/Park, Pool, Main Road",2,1,Bachelors,Immediately
Chennai,3,Porur,30000,1400,House,Semi-Furnished,North,Main Road,2,1,Bachelors/Family,Immediately
Chennai,2,Kelambakkam,9000,800,Flat,Semi-Furnished,North,Main Road,2,1,Bachelors/Family,Immediately
Chennai,2,Perungudi,25000,1200,House,Unfurnished,South,Main Road,1,1,Bachelors,Immediately
Chennai,3,Perungudi,24000,1200,Flat,Semi-Furnished,North - West,Garden/Park,2,2,Bachelors,Immediately
Chennai,3,Perungudi,45000,1600,Flat,Semi-Furnished,East,Main Road,2,1,Bachelors/Family,Immediately
Chennai,3,Anna Nagar,65000,1206,House,Semi-Furnished,South,Main Road,2,1,Bachelors,Immediately
Chennai,2,Perungudi,30000,900,Flat,Semi-Furnished,North - East,Garden/Park,2,1,Bachelors/Family,Immediately
Chennai,3,Perungudi,39000,1050,Flat,Semi-Furnished,East,Garden/Park,2,1,Family,Immediately
Chennai,2,Perungudi,90000,1685,House,Unfurnished,East,Pool,2,2,Bachelors/Family,Immediately
Chennai,3,Perungudi,27000,1300,Flat,Semi-Furnished,East,Main Road,2,1,Bachelors/Family,Immediately
Chennai,2,Perungudi,40000,1000,Flat,Unfurnished,South,"Garden/Park, Main Road",2,3,Bachelors,Immediately
Chennai,2,OMR,30000,1261,Flat,Semi-Furnished,East,Main Road,2,1,Bachelors/Family,Immediately
Chennai,1,Perungudi,30000,600,Flat,Furnished,North,"Garden/Park, Pool, Main Road",1,1,Bachelors,Immediately
Chennai,1,Perungudi,10000,1200,House,Semi-Furnished,East,Main Road,2,1,Bachelors/Family,Immediately
Chennai,3,Perungudi,30000,1250,House,Semi-Furnished,North,Main Road,3,3,Family,Immediately
Chennai,2,Perungudi,22500,1200,Flat,Unfurnished,East,"Garden/Park, Pool, Main Road",2,2,Bachelors/Family,Immediately
Chennai,1,Perungudi,20000,600,Flat,Unfurnished,East,Main Road,1,1,Bachelors/Family,Immediately
Chennai,3,Perungudi,55000,2030,Flat,Unfurnished,East,Garden/Park,3,2,Family,Immediately
Chennai,4,Perungudi,150000,2200,Flat,Semi-Furnished,East,Garden/Park,3,2,Family,Immediately
Chennai,2,Perungudi,140000,1313,Flat,Semi-Furnished,North,Main Road,2,1,Family,Immediately
Chennai,3,Perungudi,70000,2300,Villa,Semi-Furnished,East,"Garden/Park, Pool, Main Road",3,1,Bachelors,Immediately
Chennai,1,Perungudi,9000,600,House,Unfurnished,East,Main Road,1,1,Bachelors/Family,Immediately
Chennai,2,Perungudi,14000,750,House,Unfurnished,South,Main Road,2,1,Family,Immediately
Chennai,3,Perungudi,60000,2200,Villa,Semi-Furnished,North,Main Road,3,2,Bachelors/Family,Immediately
Chennai,2,Perungudi,22000,900,Flat,Semi-Furnished,East,Main Road,2,1,Bachelors/Family,Immediately
Chennai,3,Perungudi,40000,1670,House,Semi-Furnished,East,Garden/Park,3,2,Bachelors/Family,Immediately
Chennai,2,Perungudi,25000,1100,House,Semi-Furnished,North,Main Road,2,2,Bachelors/Family,Immediately
Chennai,2,Perungudi,40000,1200,Flat,Semi-Furnished,East,"Garden/Park, Main Road",2,2,Bachelors,From Feb '26
Chennai,2,Perungudi,35000,1000,Flat,Semi-Furnished,East,Garden/Park,2,1,Bachelors/Family,Immediately
Chennai,3,Thiruvanmiyur,50000,1750,Flat,Semi-Furnished,East,Main Road,3,2,Bachelors/Family,Immediately
Chennai,3,Perungudi,75000,1307,Flat,Semi-Furnished,North,Main Road,3,2,Bachelors,Immediately
Chennai,3,Perungudi,130000,2200,Flat,Semi-Furnished,East,Main Road,3,2,Family,Immediately
Chennai,3,Perungudi,150000,2100,Flat,Furnished,East,Main Road,3,3,Bachelors/Family,Immediately
Chennai,2,Pallikaranai,18000,950,Flat,Semi-Furnished,East,Main Road,2,1,Bachelors/Family,Immediately
Chennai,3,Perungudi,120000,1735,Flat,Semi-Furnished,East,"Main Road, Pool, Garden/Park",3,1,Bachelors,Immediately
Chennai,2,Perungudi,13000,1000,House,Unfurnished,East,Main Road,2,1,Bachelors/Family,Immediately
Chennai,2,Perungudi,30000,890,Flat,Unfurnished,East,Main Road,2,1,Bachelors/Family,Immediately
Chennai,4,Perungudi,60000,1400,House,Unfurnished,East,Main Road,3,1,Family,Immediately
Chennai,2,Perungudi,35000,1452,Flat,Semi-Furnished,East,Main Road,2,1,Bachelors/Family,Immediately
Chennai,2,Perungudi,27000,1650,House,Semi-Furnished,East,Main Road,2,1,Bachelors/Family,Immediately
Chennai,3,Nungambakkam,80000,1620,Flat,Semi-Furnished,North,Main Road,3,1,Bachelors/Family,Immediately
Chennai,3,Perungudi,35000,1750,Villa,Semi-Furnished,North,Main Road,3,2,Bachelors,Immediately
Chennai,3,Perungudi,20000,2025,Villa,Semi-Furnished,North,Main Road,3,1,Family,Immediately
Chennai,3,Medavakkam,35000,1100,Flat,Semi-Furnished,North,"Garden/Park, Main Road",3,1,Bachelors/Family,Immediately
Chennai,3,Perungudi,31000,1025,Flat,Semi-Furnished,West,Main Road,2,3,Family,Immediately
Chennai,3,Perungudi,34000,1500,Flat,Semi-Furnished,West,Main Road,3,2,Family,From Feb '26
Chennai,2,Tambaram,20000,1100,Flat,Semi-Furnished,East,Main Road,2,1,Bachelors/Family,Immediately
Chennai,3,Perungudi,140000,2600,Flat,Furnished,West,"Garden/Park, Pool, Main Road",3,2,Bachelors/Family,Immediately
Chennai,1,Tambaram,10500,550,House,Unfurnished,South,Main Road,1,1,Family,Immediately
Chennai,2,Guduvancheri,9000,875,Flat,Semi-Furnished,North,Main Road,2,1,Bachelors,Immediately
Chennai,3,Perungudi,20000,1100,House,Unfurnished,East,Main Road,2,1,Family,From Feb '26
Chennai,2,Perungudi,12000,650,House,Semi-Furnished,South,"Garden/Park, Main Road",1,1,Bachelors,Immediately
Chennai,3,Perungudi,140000,1820,Flat,Semi-Furnished,East,Main Road,3,1,Bachelors/Family,Immediately
Chennai,3,Perungudi,25000,1250,Flat,Semi-Furnished,East,Main Road,2,1,Bachelors/Family,Immediately
Chennai,2,Perungudi,18000,1100,House,Semi-Furnished,West,Main Road,2,1,Bachelors/Family,Immediately
Chennai,3,Perungudi,120000,2063,Flat,Semi-Furnished,East,"Garden/Park, Pool, Main Road",3,1,Bachelors/Family,From Feb '26
Chennai,3,Perungudi,15000,200,House,Semi-Furnished,East,Main Road,2,1,Bachelors/Family,Immediately
Chennai,3,Sholinganallur,45000,1156,Flat,Semi-Furnished,East,"Garden/Park, Main Road",3,3,Family,Immediately
Chennai,3,Perungudi,35000,950,Flat,Semi-Furnished,East,Main Road,2,1,Bachelors/Family,Immediately
Chennai,2,Kodambakkam,44000,952,Flat,Furnished,East,Main Road,2,1,Bachelors,Immediately
Chennai,2,Perungudi,22000,800,House,Furnished,East,"Garden/Park, Main Road",2,1,Bachelors,Immediately
